;POLICY_ID;POLICY_IS_RENEWED;POLICY_IS_RENEWED_PROBABILITY
15953;80089;1;0,6023665
15954;80092;1;0,7557908
15955;80096;0;0,3895706
15956;80099;1;0,724684
15957;80104;1;0,59784085
15958;80107;0;0,27072772
15959;80111;0;0,4920116
15960;80118;1;0,732606
15961;80124;1;0,7553336
15962;80140;1;0,67652667
15963;80141;1;0,78600645
15964;80143;1;0,7213753
15965;80151;0;0,38586208
15966;80154;0;0,24757157
15967;80156;1;0,9323596
15968;80160;0;0,2940164
15969;80166;1;0,8684699
15970;80191;1;0,67351186
15971;80192;1;0,8841878
15972;80197;1;0,8983997
15973;80212;1;0,6835646
15974;80218;1;0,7949008
15975;80221;1;0,80833733
15976;80224;1;0,73469645
15977;80231;0;0,42431337
15978;80232;1;0,7291554
15979;80233;1;0,7942187
15980;80241;1;0,8486456
15981;80251;1;0,8130628
15982;80259;1;0,7796452
15983;80260;0;0,037902832
15984;80263;1;0,71442026
15985;80266;1;0,5201347
15986;80269;1;0,90168554
15987;80270;1;0,7450808
15988;80276;0;0,37763748
15989;80285;1;0,8228
15990;80290;0;0,35212743
15991;80292;1;0,7746568
15992;80297;1;0,73661226
15993;80302;1;0,89856565
15994;80304;1;0,85070854
15995;80307;0;0,10138762
15996;80311;1;0,8563771
15997;80312;1;0,6785656
15998;80336;1;0,6674085
15999;80340;0;0,26529938
16000;80343;0;0,030050855
16001;80354;1;0,7004056
16002;80356;0;0,38904974
16003;80360;0;0,09928282
16004;80365;0;0,48668852
16005;80369;1;0,88667643
16006;80370;0;0,24542333
16007;80376;1;0,58359545
16008;80377;1;0,8357115
16009;80380;0;0,007545513
16010;80386;1;0,8677253
16011;80393;1;0,5296351
16012;80401;1;0,72762626
16013;80404;0;0,31589183
16014;80407;1;0,7157305
16015;80409;1;0,5619894
16016;80412;1;0,7419848
16017;80413;1;0,8354162
16018;80414;0;0,028739845
16019;80417;1;0,7646581
16020;80419;1;0,7769844
16021;80422;1;0,591804
16022;80428;0;0,42374536
16023;80437;1;0,60922945
16024;80453;0;0,30130047
16025;80455;1;0,7713037
16026;80456;1;0,7351655
16027;80458;0;0,019554999
16028;80459;1;0,8727781
16029;80463;1;0,80542195
16030;80467;1;0,7960106
16031;80473;1;0,5507333
16032;80476;1;0,8078929
16033;80479;0;0,048971634
16034;80481;1;0,7784764
16035;80489;1;0,8722874
16036;80494;0;0,11486043
16037;80496;1;0,7693601
16038;80497;1;0,78202903
16039;80498;1;0,56561136
16040;80508;1;0,88622695
16041;80511;0;0,47394282
16042;80514;1;0,7719676
16043;80517;0;0,46830863
16044;80524;1;0,6561179
16045;80526;1;0,7744552
16046;80528;1;0,6078476
16047;80529;1;0,7976577
16048;80532;1;0,78161585
16049;80537;1;0,76735383
16050;80552;1;0,76767266
16051;80557;0;0,3481735
16052;80561;0;0,21159917
16053;80572;1;0,62813693
16054;80574;1;0,65033734
16055;80575;1;0,7594428
16056;80578;1;0,7994396
16057;80586;0;0,46645784
16058;80590;1;0,7106696
16059;80591;1;0,8252173
16060;80594;0;0,30650124
16061;80598;1;0,7353697
16062;80600;1;0,72125465
16063;80601;1;0,51249063
16064;80638;1;0,5352256
16065;80647;1;0,6616223
16066;80651;1;0,89047164
16067;80653;1;0,63209754
16068;80654;0;0,41868603
16069;80657;1;0,7815671
16070;80661;0;0,23712224
16071;80669;1;0,84246606
16072;80675;0;0,17545071
16073;80676;1;0,8085341
16074;80681;0;0,30959243
16075;80711;1;0,6362168
16076;80716;1;0,7260098
16077;80721;1;0,7093479
16078;80734;0;0,35731316
16079;80738;1;0,65509164
16080;80739;1;0,59112144
16081;80741;1;0,6449916
16082;80742;0;0,47926304
16083;80746;1;0,8506131
16084;80754;1;0,61795586
16085;80756;1;0,8013424
16086;80761;1;0,78387237
16087;80763;1;0,7863152
16088;80773;1;0,61549604
16089;80775;1;0,60898095
16090;80778;0;0,061307687
16091;80779;0;0,30194846
16092;80783;0;0,45928234
16093;80804;1;0,87525904
16094;80809;0;0,34942853
16095;80815;0;0,24439403
16096;80816;1;0,6909198
16097;80819;1;0,74169266
16098;80823;1;0,69731665
16099;80827;1;0,75248593
16100;80846;1;0,72734916
16101;80849;1;0,67935944
16102;80864;1;0,7066041
16103;80865;1;0,72622126
16104;80871;1;0,66628444
16105;80872;0;0,1645322
16106;80878;0;0,29011843
16107;80892;1;0,6274572
16108;80895;1;0,8272258
16109;80899;1;0,5855676
16110;80900;1;0,9222283
16111;80909;0;0,49201936
16112;80913;1;0,6322652
16113;80915;0;0,08184002
16114;80917;1;0,7495411
16115;80922;1;0,7275542
16116;80927;1;0,8242385
16117;80933;1;0,65306765
16118;80943;0;0,36579114
16119;80947;1;0,7084052
16120;80949;0;0,10985872
16121;80950;1;0,7246462
16122;80953;1;0,7308147
16123;80956;1;0,68330395
16124;80958;0;0,32944733
16125;80965;1;0,64354175
16126;80966;0;0,25836042
16127;80968;1;0,771068
16128;80972;0;0,39456284
16129;80976;1;0,83171076
16130;80992;1;0,64781
16131;81000;1;0,80295485
16132;81004;1;0,8551337
16133;81005;1;0,8788627
16134;81008;1;0,8668075
16135;81009;1;0,89589345
16136;81023;1;0,7370047
16137;81030;1;0,7107364
16138;81039;0;0,30872136
16139;81063;1;0,56231594
16140;81069;1;0,9041592
16141;81075;0;0,30744147
16142;81089;1;0,7991226
16143;81096;1;0,7589496
16144;81098;0;0,13135509
16145;81099;1;0,896123
16146;81106;1;0,8510236
16147;81109;1;0,68960357
16148;81118;1;0,72808725
16149;81130;1;0,858822
16150;81138;1;0,76516885
16151;81139;0;0,44767016
16152;81140;1;0,7914447
16153;81161;1;0,8359371
16154;81162;0;0,11140605
16155;81163;0;0,3367909
16156;81168;0;0,25823662
16157;81172;0;0,359949
16158;81176;1;0,7043249
16159;81181;1;0,6806772
16160;81187;1;0,5012717
16161;81188;1;0,6401394
16162;81197;1;0,6951696
16163;81203;0;0,22703978
16164;81206;1;0,81208843
16165;81211;1;0,77154464
16166;81223;1;0,80606335
16167;81229;1;0,8573979
16168;81232;1;0,6563354
16169;81238;1;0,91044176
16170;81241;1;0,84210736
16171;81247;1;0,57409394
16172;81251;1;0,55867237
16173;81258;1;0,71827066
16174;81271;1;0,72693837
16175;81273;1;0,74650097
16176;81276;1;0,6236763
16177;81283;1;0,7748282
16178;81285;0;0,32681072
16179;81294;1;0,8716436
16180;81300;0;0,4934344
16181;81305;0;0,47940913
16182;81308;1;0,76595
16183;81322;1;0,70914215
16184;81325;1;0,8642144
16185;81328;1;0,8757151
16186;81330;0;0,35181585
16187;81331;1;0,68774545
16188;81332;1;0,6060969
16189;81335;1;0,6593413
16190;81338;1;0,7859735
16191;81342;1;0,79151654
16192;81350;1;0,68518686
16193;81362;1;0,5547087
16194;81366;1;0,55102795
16195;81367;1;0,8700399
16196;81368;0;0,4615646
16197;81369;1;0,852896
16198;81371;0;0,010190914
16199;81372;1;0,86919194
16200;81373;1;0,64723665
16201;81374;1;0,83540285
16202;81377;1;0,827393
16203;81379;0;0,030959595
16204;81380;1;0,6798824
16205;81387;1;0,6577467
16206;81390;1;0,8522639
16207;81395;1;0,80425376
16208;81396;0;0,024975952
16209;81398;1;0,7894984
16210;81411;1;0,7647526
16211;81415;1;0,78577995
16212;81416;1;0,6322566
16213;81421;1;0,88977903
16214;81424;1;0,5199688
16215;81425;1;0,75838727
16216;81427;1;0,8018082
16217;81433;1;0,7887001
16218;81434;0;0,31710345
16219;81439;1;0,8056687
16220;81440;1;0,5159902
16221;81445;0;0,18222867
16222;81448;1;0,50646126
16223;81452;1;0,64629203
16224;81464;1;0,5926323
16225;81466;1;0,63483846
16226;81467;0;0,4602442
16227;81476;1;0,6446406
16228;81490;0;0,32571113
16229;81498;1;0,66053355
16230;81507;1;0,7861221
16231;81510;1;0,6833126
16232;81520;0;0,057369817
16233;81522;1;0,65612876
16234;81533;0;0,03649105
16235;81536;1;0,78415394
16236;81540;1;0,7900626
16237;81544;1;0,8450422
16238;81547;1;0,7147217
16239;81548;1;0,8576525
16240;81549;1;0,72300965
16241;81553;0;0,19221483
16242;81580;1;0,72388256
16243;81591;1;0,63962483
16244;81604;0;0,40735006
16245;81608;0;0,38864404
16246;81610;1;0,57194525
16247;81613;1;0,7824771
16248;81627;0;0,47834837
16249;81630;1;0,827145
16250;81650;1;0,53469944
16251;81656;1;0,5753116
16252;81667;1;0,8452267
16253;81678;0;0,3451903
16254;81679;1;0,70435125
16255;81684;1;0,7501437
16256;81685;0;0,39647332
16257;81691;1;0,8913266
16258;81700;0;0,2260836
16259;81703;1;0,5299429
16260;81709;1;0,68759185
16261;81711;1;0,8342884
16262;81712;1;0,82264
16263;81720;1;0,7144783
16264;81721;0;0,2926224
16265;81723;0;0,26025334
16266;81733;1;0,58535993
16267;81734;0;0,46062744
16268;81743;1;0,59861445
16269;81745;0;0,39635503
16270;81751;1;0,52621347
16271;81752;1;0,7145502
16272;81758;0;0,43080565
16273;81762;1;0,6246124
16274;81765;0;0,31342763
16275;81777;0;0,39214987
16276;81791;1;0,8404501
16277;81794;1;0,61447465
16278;81798;1;0,80113536
16279;81803;1;0,7575311
16280;81814;1;0,72695774
16281;81820;1;0,70248866
16282;81824;0;0,21976808
16283;81827;1;0,58129674
16284;81834;0;0,18009432
16285;81840;1;0,7937663
16286;81843;1;0,76070243
16287;81858;1;0,7701295
16288;81867;1;0,74862313
16289;81869;1;0,8595509
16290;81879;1;0,8244195
16291;81884;1;0,57574034
16292;81891;1;0,8435517
16293;81892;1;0,8378824
16294;81898;1;0,68919826
16295;81903;0;0,20893878
16296;81904;0;0,028129363
16297;81920;0;0,3460658
16298;81927;0;0,3959012
16299;81938;1;0,60005593
16300;81939;0;0,2584028
16301;81942;0;0,35252365
16302;81943;1;0,7142879
16303;81945;1;0,7005675
16304;81946;0;0,2055287
16305;81947;1;0,62753856
16306;81948;1;0,60789716
16307;81953;1;0,7554087
16308;81957;1;0,55328375
16309;81962;1;0,65400976
16310;81964;0;0,29404274
16311;81967;1;0,6682984
16312;81968;1;0,8138367
16313;81971;1;0,7563651
16314;81974;1;0,63278383
16315;81976;1;0,8919011
16316;81981;1;0,80472887
16317;81983;1;0,51466733
16318;81990;1;0,8876478
16319;81994;1;0,7088001
16320;81996;1;0,84613407
16321;82001;1;0,5011057
16322;82005;1;0,70958394
16323;82010;1;0,73500913
16324;82017;1;0,8500437
16325;82022;1;0,7178113
16326;82023;1;0,6872172
16327;82031;0;0,07271134
16328;82035;1;0,7743892
16329;82045;0;0,2626805
16330;82047;0;0,40513352
16331;82049;1;0,67589504
16332;82055;0;0,4072059
16333;82058;1;0,70637625
16334;82073;1;0,513984
16335;82074;0;0,40574354
16336;82082;1;0,7545501
16337;82088;1;0,65826935
16338;82098;1;0,8595262
16339;82101;1;0,71638674
16340;82103;1;0,7390029
16341;82106;1;0,9002511
16342;82113;1;0,7217306
16343;82119;1;0,5751152
16344;82126;1;0,7485132
16345;82130;1;0,709575
16346;82138;1;0,86494493
16347;82140;1;0,7683927
16348;82143;1;0,773509
16349;82144;0;0,37255388
16350;82146;1;0,6862144
16351;82149;1;0,81365323
16352;82151;0;0,34106386
16353;82153;1;0,6438153
16354;82155;1;0,9137756
16355;82159;1;0,6540875
16356;82164;1;0,58786017
16357;82168;1;0,5291027
16358;82173;1;0,5252697
16359;82182;1;0,67029834
16360;82184;1;0,7447652
16361;82185;1;0,6174936
16362;82187;1;0,66770977
16363;82188;1;0,72323155
16364;82190;1;0,7430397
16365;82192;0;0,3026505
16366;82197;0;0,42678657
16367;82204;1;0,83204454
16368;82208;1;0,5842177
16369;82215;0;0,13154
16370;82218;1;0,88945496
16371;82221;0;0,23300321
16372;82223;1;0,75144583
16373;82233;0;0,40714595
16374;82234;1;0,75020164
16375;82237;1;0,7612279
16376;82239;1;0,755764
16377;82261;1;0,7548877
16378;82263;1;0,87463903
16379;82266;1;0,7853121
16380;82274;1;0,8395157
16381;82276;0;0,34382957
16382;82279;1;0,75255793
16383;82288;1;0,8380504
16384;82289;1;0,5052686
16385;82293;1;0,8068879
16386;82295;0;0,018453091
16387;82298;1;0,67056686
16388;82300;0;0,22685142
16389;82303;1;0,53325355
16390;82316;1;0,80136806
16391;82323;0;0,3637275
16392;82326;0;0,4753122
16393;82332;0;0,42997402
16394;82333;0;0,23084141
16395;82336;1;0,76888275
16396;82339;0;0,018032659
16397;82342;0;0,47477728
16398;82347;1;0,6903295
16399;82349;1;0,7523509
16400;82355;0;0,26827192
16401;82359;1;0,53996074
16402;82372;1;0,760353
16403;82384;1;0,7473418
16404;82390;0;0,3769107
16405;82391;1;0,81422937
16406;82396;1;0,7256124
16407;82401;1;0,8376559
16408;82406;1;0,8909246
16409;82407;1;0,7429344
16410;82408;0;0,09307852
16411;82411;1;0,5292838
16412;82413;1;0,6639673
16413;82414;1;0,71633667
16414;82416;1;0,73723793
16415;82420;1;0,74098915
16416;82426;1;0,8196701
16417;82428;1;0,71744573
16418;82429;0;0,44289026
16419;82439;1;0,8319244
16420;82455;1;0,7109702
16421;82459;0;0,3449758
16422;82465;0;0,051645666
16423;82466;1;0,682309
16424;82469;1;0,61955565
16425;82471;1;0,9120291
16426;82473;1;0,7256338
16427;82475;0;0,23549862
16428;82478;1;0,8141497
16429;82486;0;0,11409088
16430;82489;1;0,79558283
16431;82492;1;0,81118137
16432;82497;1;0,55979276
16433;82501;0;0,24506852
16434;82507;1;0,6147091
16435;82508;0;0,38257214
16436;82509;1;0,82284456
16437;82513;1;0,64546406
16438;82514;0;0,32198596
16439;82516;0;0,28043762
16440;82520;0;0,4233384
16441;82521;1;0,528223
16442;82527;1;0,6699623
16443;82528;1;0,8154715
16444;82530;0;0,10296425
16445;82532;1;0,68761903
16446;82548;1;0,6970676
16447;82553;0;0,3824537
16448;82555;0;0,33655915
16449;82557;1;0,55839324
16450;82562;1;0,67064923
16451;82565;1;0,8778387
16452;82570;1;0,67031175
16453;82573;0;0,46809596
16454;82575;1;0,6000585
16455;82576;1;0,8853692
16456;82577;1;0,69774973
16457;82578;1;0,8754753
16458;82580;1;0,79024196
16459;82593;1;0,8978394
16460;82600;1;0,8771386
16461;82604;0;0,38394696
16462;82616;1;0,7770611
16463;82617;1;0,7268761
16464;82620;1;0,6432919
16465;82632;1;0,74070317
16466;82638;1;0,7905986
16467;82642;0;0,36677527
16468;82651;0;0,27084145
16469;82655;0;0,49278718
16470;82656;0;0,45307478
16471;82663;1;0,7708277
16472;82666;0;0,2918605
16473;82672;1;0,7826936
16474;82676;1;0,7903861
16475;82678;1;0,51761395
16476;82683;1;0,7941554
16477;82688;1;0,75349563
16478;82699;1;0,7474194
16479;82706;1;0,65753776
16480;82707;1;0,6239397
16481;82712;1;0,8770247
16482;82714;1;0,8525886
16483;82717;1;0,8391522
16484;82720;0;0,4031207
16485;82729;1;0,86149114
16486;82731;1;0,76938784
16487;82737;1;0,7060844
16488;82738;1;0,90821785
16489;82747;0;0,3616802
16490;82750;1;0,7673137
16491;82756;1;0,700292
16492;82758;1;0,80275935
16493;82762;1;0,7539601
16494;82768;1;0,8220424
16495;82769;1;0,5866058
16496;82773;1;0,61967486
16497;82782;1;0,58719146
16498;82788;0;0,24920268
16499;82789;1;0,69550824
16500;82793;1;0,66145766
16501;82805;1;0,6089745
16502;82812;1;0,72838503
16503;82820;0;0,44527176
16504;82822;1;0,5525129
16505;82830;0;0,05994562
16506;82843;1;0,6107124
16507;82849;1;0,7276436
16508;82854;0;0,27320352
16509;82861;1;0,8054329
16510;82864;1;0,6404057
16511;82869;1;0,5494032
16512;82871;0;0,3332608
16513;82891;1;0,77614725
16514;82895;1;0,6582744
16515;82900;1;0,6263542
16516;82903;1;0,57026225
16517;82906;1;0,8547998
16518;82916;0;0,062741645
16519;82922;1;0,83252984
16520;82935;1;0,8142499
16521;82938;1;0,50313354
16522;82972;0;0,09363477
16523;82974;1;0,79771966
16524;82975;1;0,79786825
16525;82986;1;0,82699394
16526;82990;1;0,7815217
16527;82997;1;0,866949
16528;83001;1;0,8349599
16529;83004;0;0,47628698
16530;83012;1;0,6799149
16531;83014;1;0,7971416
16532;83031;1;0,5263268
16533;83032;1;0,81954753
16534;83039;1;0,5329838
16535;83044;1;0,7663865
16536;83045;0;0,46081161
16537;83048;1;0,7169883
16538;83077;1;0,6646212
16539;83081;1;0,8051379
16540;83083;0;0,13147642
16541;83091;1;0,63675725
16542;83094;1;0,7495166
16543;83097;1;0,6768522
16544;83098;1;0,6971409
16545;83105;1;0,6451223
16546;83106;1;0,6125209
16547;83114;1;0,7188478
16548;83124;1;0,65507513
16549;83128;0;0,42945835
16550;83130;1;0,6960999
16551;83132;1;0,7591498
16552;83137;1;0,8260934
16553;83154;0;0,35003826
16554;83167;1;0,79484236
16555;83168;1;0,5684995
16556;83170;1;0,6594884
16557;83172;1;0,7779651
16558;83176;1;0,6297616
16559;83180;1;0,81641436
16560;83182;0;0,41021308
16561;83185;1;0,7335493
16562;83190;1;0,8061003
16563;83205;1;0,82874745
16564;83206;1;0,73733705
16565;83210;1;0,68730706
16566;83215;1;0,56238693
16567;83221;1;0,5867629
16568;83224;1;0,8115784
16569;83227;1;0,7364355
16570;83230;0;0,4742597
16571;83239;1;0,75026834
16572;83240;1;0,7152864
16573;83245;1;0,7334351
16574;83246;1;0,7340022
16575;83258;0;0,25996694
16576;83261;0;0,4154037
16577;83270;1;0,7468183
16578;83274;1;0,698227
16579;83284;1;0,64775246
16580;83286;1;0,5675441
16581;83289;1;0,79168326
16582;83294;1;0,60341936
16583;83304;1;0,62698567
16584;83305;1;0,63160837
16585;83306;1;0,5374698
16586;83312;1;0,77700377
16587;83319;1;0,7447237
16588;83327;1;0,8546117
16589;83329;1;0,7987389
16590;83331;1;0,7451611
16591;83335;1;0,70811754
16592;83336;0;0,37837803
16593;83338;1;0,7953169
16594;83339;1;0,6620424
16595;83341;1;0,68482745
16596;83346;1;0,53038204
16597;83348;1;0,51269126
16598;83349;1;0,72064203
16599;83364;1;0,85610867
16600;83373;0;0,052401923
16601;83378;1;0,8537256
16602;83388;1;0,6365689
16603;83392;1;0,7963909
16604;83405;0;0,47167513
16605;83406;1;0,5864109
16606;83411;1;0,6834157
16607;83413;1;0,67982024
16608;83421;1;0,7219087
16609;83424;1;0,7310018
16610;83426;1;0,6782035
16611;83427;0;0,487784
16612;83429;1;0,7379865
16613;83433;1;0,76445043
16614;83437;1;0,6467182
16615;83442;1;0,8098581
16616;83447;0;0,20412818
16617;83449;0;0,3111576
16618;83459;1;0,74661255
16619;83462;0;0,33625853
16620;83467;0;0,3017224
16621;83468;0;0,48747584
16622;83471;1;0,5999492
16623;83494;0;0,12602073
16624;83497;1;0,73611635
16625;83504;1;0,7210198
16626;83505;1;0,82944477
16627;83514;1;0,80625343
16628;83519;1;0,79874814
16629;83520;1;0,599087
16630;83528;1;0,5432874
16631;83529;0;0,39125943
16632;83538;1;0,76646
16633;83539;0;0,32039157
16634;83541;1;0,8545557
16635;83542;1;0,6895666
16636;83546;1;0,70728236
16637;83547;0;0,19005664
16638;83551;1;0,7404169
16639;83554;1;0,7537731
16640;83560;1;0,55148643
16641;83568;1;0,8401902
16642;83585;0;0,43768355
16643;83596;1;0,63600254
16644;83603;1;0,71820116
16645;83605;1;0,7422225
16646;83611;1;0,801664
16647;83617;0;0,28281432
16648;83645;0;0,44527107
16649;83650;1;0,50630975
16650;83651;0;0,47564003
16651;83652;1;0,84988105
16652;83662;0;0,016397694
16653;83665;1;0,52984506
16654;83669;1;0,70502174
16655;83672;0;0,06901665
16656;83682;1;0,71446455
16657;83683;1;0,74465704
16658;83687;1;0,76202005
16659;83696;0;0,4897199
16660;83697;1;0,7851852
16661;83699;1;0,61942446
16662;83701;0;0,35548922
16663;83703;1;0,5293704
16664;83705;0;0,1462481
16665;83707;1;0,8725852
16666;83711;0;0,41805783
16667;83713;1;0,65704954
16668;83714;1;0,5895096
16669;83718;1;0,5439871
16670;83722;1;0,7139577
16671;83728;1;0,54529744
16672;83731;1;0,6214912
16673;83732;1;0,7297325
16674;83741;1;0,75425255
16675;83746;1;0,7266918
16676;83752;1;0,8136754
16677;83754;1;0,781274
16678;83755;1;0,9034267
16679;83759;1;0,87144846
16680;83760;0;0,17413981
16681;83765;0;0,33918545
16682;83770;1;0,72909486
16683;83773;1;0,6123025
16684;83774;1;0,6356861
16685;83775;0;0,39104134
16686;83781;1;0,7511774
16687;83786;1;0,525084
16688;83802;0;0,1537912
16689;83809;0;0,45910206
16690;83810;1;0,74445486
16691;83813;0;0,3818396
16692;83837;0;0,20091885
16693;83842;1;0,6443601
16694;83846;1;0,657372
16695;83849;0;0,46589723
16696;83854;1;0,66946393
16697;83856;1;0,7746642
16698;83859;1;0,6834721
16699;83862;0;0,32157788
16700;83865;1;0,75199836
16701;83877;1;0,8611667
16702;83880;1;0,8221215
16703;83884;1;0,76274675
16704;83885;1;0,835695
16705;83887;1;0,644765
16706;83894;1;0,5566566
16707;83905;1;0,7106313
16708;83906;1;0,68119985
16709;83907;0;0,34745038
16710;83908;1;0,8666313
16711;83912;1;0,71945417
16712;83928;1;0,636252
16713;83933;1;0,71942556
16714;83937;1;0,89126706
16715;83951;1;0,8270452
16716;83970;0;0,07294118
16717;83971;1;0,7715997
16718;83976;1;0,838985
16719;83977;1;0,7798474
16720;83978;1;0,73937446
16721;83988;0;0,4008089
16722;83991;1;0,5586621
16723;83992;1;0,7005581
16724;83994;0;0,17680392
16725;83999;0;0,48515245
16726;84004;1;0,7704446
16727;84022;0;0,16501424
16728;84024;1;0,54613537
16729;84026;1;0,70124966
16730;84035;1;0,57929873
16731;84036;0;0,048117276
16732;84043;1;0,5171824
16733;84059;1;0,83723086
16734;84060;1;0,6909413
16735;84070;1;0,53243744
16736;84073;0;0,1971495
16737;84074;1;0,82090884
16738;84075;0;0,28290966
16739;84076;0;0,3363322
16740;84078;1;0,764407
16741;84098;1;0,68991786
16742;84115;0;0,47097212
16743;84116;1;0,8323286
16744;84122;1;0,8300728
16745;84129;1;0,8949071
16746;84136;1;0,56512237
16747;84138;1;0,6590583
16748;84139;0;0,19865973
16749;84140;0;0,41762042
16750;84150;0;0,36205104
16751;84166;1;0,7664242
16752;84167;1;0,8563372
16753;84180;1;0,7960813
16754;84190;1;0,5692809
16755;84203;0;0,3852128
16756;84207;0;0,10726544
16757;84212;1;0,8482535
16758;84214;1;0,7643918
16759;84218;1;0,76944953
16760;84220;1;0,73013604
16761;84231;0;0,3350185
16762;84233;1;0,63162875
16763;84236;1;0,8511531
16764;84237;1;0,8045769
16765;84245;1;0,6863739
16766;84246;0;0,3808039
16767;84257;1;0,6709328
16768;84268;1;0,61022365
16769;84279;0;0,22609821
16770;84282;0;0,08089547
16771;84288;1;0,8743773
16772;84289;1;0,86435515
16773;84292;1;0,7737097
16774;84298;1;0,7151979
16775;84303;0;0,48258522
16776;84304;0;0,23039003
16777;84312;1;0,8218556
16778;84313;0;0,3966385
16779;84314;1;0,7599045
16780;84316;1;0,7389543
16781;84322;0;0,37241802
16782;84326;1;0,7774898
16783;84331;1;0,7540872
16784;84332;0;0,19435342
16785;84341;1;0,6811224
16786;84343;1;0,7775707
16787;84352;1;0,70849943
16788;84355;0;0,46930346
16789;84356;1;0,54426205
16790;84360;1;0,83347183
16791;84366;1;0,7796119
16792;84372;1;0,8678751
16793;84374;1;0,713688
16794;84377;1;0,8040843
16795;84381;1;0,5204198
16796;84382;1;0,8058679
16797;84389;1;0,5841462
16798;84392;1;0,85651785
16799;84397;1;0,7876104
16800;84401;0;0,42464903
16801;84402;1;0,6181467
16802;84403;0;0,43207824
16803;84404;1;0,7849671
16804;84408;1;0,65959126
16805;84411;1;0,7208253
16806;84429;1;0,8260994
16807;84434;1;0,5452295
16808;84440;1;0,76468766
16809;84442;0;0,3955907
16810;84444;1;0,52437973
16811;84450;1;0,5726493
16812;84465;1;0,735513
16813;84472;0;0,35380208
16814;84473;1;0,62184674
16815;84475;0;0,49684373
16816;84476;1;0,78481585
16817;84489;1;0,80800045
16818;84494;1;0,8986136
16819;84498;1;0,7039033
16820;84499;0;0,46076432
16821;84500;1;0,5608838
16822;84506;1;0,73147345
16823;84508;1;0,82802206
16824;84511;1;0,80818236
16825;84513;1;0,64078766
16826;84514;1;0,8566449
16827;84515;0;0,13770653
16828;84530;1;0,8601335
16829;84531;1;0,62297374
16830;84540;1;0,50687116
16831;84543;1;0,7317012
16832;84545;1;0,84052134
16833;84564;1;0,596607
16834;84570;1;0,7375911
16835;84571;1;0,5633519
16836;84578;1;0,7898465
16837;84581;1;0,7532954
16838;84584;1;0,7879936
16839;84587;1;0,80515546
16840;84591;1;0,85540485
16841;84598;1;0,72873354
16842;84609;1;0,8390677
16843;84623;1;0,57206637
16844;84632;1;0,8863576
16845;84638;1;0,5710344
16846;84644;1;0,5792951
16847;84655;1;0,6995014
16848;84658;1;0,74417794
16849;84667;0;0,14564523
16850;84669;1;0,806968
16851;84672;1;0,83868015
16852;84676;0;0,45610735
16853;84683;0;0,25356635
16854;84696;1;0,7121537
16855;84699;1;0,7826448
16856;84702;1;0,6528932
16857;84703;1;0,6497289
16858;84709;0;0,14885604
16859;84719;0;0,30183172
16860;84720;1;0,8154239
16861;84728;0;0,07366301
16862;84733;0;0,09998749
16863;84741;1;0,86408484
16864;84750;1;0,707895
16865;84759;1;0,6039185
16866;84765;1;0,7362801
16867;84767;1;0,5282746
16868;84769;0;0,4409117
16869;84773;1;0,7281782
16870;84774;0;0,37853345
16871;84779;1;0,67848593
16872;84781;1;0,6615755
16873;84794;0;0,3501259
16874;84795;0;0,3068947
16875;84797;1;0,70026606
16876;84804;1;0,7212138
16877;84807;0;0,38850307
16878;84813;1;0,65997905
16879;84814;1;0,6175554
16880;84822;1;0,79433596
16881;84826;1;0,5295073
16882;84827;1;0,5304753
16883;84835;1;0,68867934
16884;84838;1;0,8313787
16885;84847;1;0,72192746
16886;84850;1;0,60069525
16887;84863;1;0,66695446
16888;84864;0;0,114436336
16889;84866;1;0,8759393
16890;84873;1;0,5776473
16891;84874;1;0,79358804
16892;84883;1;0,71895504
16893;84884;1;0,72832894
16894;84893;1;0,6724493
16895;84898;0;0,4622691
16896;84902;1;0,6079485
16897;84904;0;0,4637752
16898;84915;1;0,8099247
16899;84927;1;0,62321633
16900;84932;1;0,76905984
16901;84940;1;0,78076637
16902;84944;1;0,74776196
16903;84945;1;0,541462
16904;84959;1;0,69714296
16905;84960;1;0,74951845
16906;84976;1;0,7174581
16907;84984;1;0,6518972
16908;84987;1;0,7198085
16909;84991;1;0,742499
16910;84999;1;0,60648143
16911;85013;0;0,35942125
16912;85019;1;0,7176625
16913;85023;0;0,14227496
16914;85025;1;0,8024745
16915;85031;1;0,72725177
16916;85037;0;0,04553829
16917;85044;1;0,7476959
16918;85057;1;0,56887895
16919;85077;1;0,7225767
16920;85080;1;0,69297385
16921;85082;1;0,7614159
16922;85096;1;0,8760306
16923;85101;1;0,80309343
16924;85107;1;0,73594993
16925;85119;0;0,48016834
16926;85120;0;0,41358814
16927;85122;1;0,8146199
16928;85124;1;0,6889167
16929;85125;1;0,85318303
16930;85130;1;0,7253527
16931;85132;1;0,83374774
16932;85135;1;0,69656056
16933;85136;0;0,4053913
16934;85137;0;0,44728222
16935;85145;0;0,24815635
16936;85148;1;0,6578563
16937;85150;1;0,72350436
16938;85151;1;0,6855014
16939;85156;0;0,42188945
16940;85170;1;0,5441187
16941;85171;0;0,4795075
16942;85176;1;0,63106495
16943;85181;0;0,48155758
16944;85182;0;0,21207438
16945;85188;1;0,5848905
16946;85189;1;0,77604765
16947;85198;1;0,534064
16948;85201;1;0,7075487
16949;85211;1;0,680697
16950;85214;0;0,48865458
16951;85217;1;0,6709366
16952;85219;1;0,665076
